degree,infected_neighbors,exposure_time,shortest_path,centrality,infection_probability,infected
16,1,52,3,0.3505998495278747,0.0006,0
4,5,259,1,0.6105152265803961,0.9995,1
16,3,45,1,0.2812536141915789,0.4345,0
4,2,178,1,0.14135033381518924,0.0459,0
10,1,49,3,0.9615408704921987,0.0015,0
20,5,108,1,0.8095299568090221,0.9995,1
5,1,197,1,0.9584995530241278,0.0149,0
19,0,299,2,0.21783287868391665,0.0003,0
18,3,297,2,0.017809214969670584,0.601,1
22,5,268,2,0.4372615757381064,0.9993,1
4,1,70,3,0.9336089629915812,0.0012,0
17,1,28,1,0.1383253388717589,0.0013,0
23,2,271,2,0.11718552283459838,0.0864,0
19,1,276,2,0.06895278424584206,0.0036,0
4,3,83,1,0.7650179989319748,0.6037,1
20,1,5,3,0.7859265338335389,0.0012,0
2,0,194,2,0.695376055663464,0.0001,0
14,1,22,2,0.05329184512233609,0.0003,0
12,5,12,3,0.7232883358152038,0.9919,1
13,5,281,1,0.4486288084616872,0.9996,1
12,3,148,3,0.15789442193660497,0.2341,0
0,2,33,3,0.2951260104846021,0.0042,0
12,4,196,1,0.5011468399329609,0.9857,1
23,1,110,3,0.32965147226968106,0.0013,0
10,3,160,3,0.9697492267415924,0.6079,1
6,4,269,2,0.4747417417071993,0.9704,1
24,4,71,2,0.37215051025214363,0.9266,1
2,1,193,3,0.6731654289680367,0.0019,0
12,4,248,1,0.6505450568559148,0.9931,1
12,3,127,1,0.002439280405267419,0.4164,0
11,5,291,2,0.618473698300743,0.9993,1
23,1,134,3,0.2437689747690337,0.0014,0
10,3,137,2,0.3752336415879216,0.3523,0
24,4,265,1,0.7063488907348443,0.997,1
1,1,190,2,0.5573862210106958,0.0019,0
18,4,260,1,0.3686551441550969,0.9919,1
14,0,237,3,0.16741035183712405,0.0001,0
6,4,213,2,0.5054821872477532,0.9563,1
5,3,72,2,0.3193660235072032,0.1806,0
17,1,119,2,0.9129278084080751,0.0048,0
15,0,259,3,0.5343466402890507,0.0002,0
15,4,184,3,0.8659639941704125,0.9754,1
1,1,84,2,0.3901810284835113,0.0006,0
14,2,98,2,0.8274371637879605,0.0558,0
24,0,232,1,0.05653690217207863,0.0004,0
0,5,53,2,0.29811902556801495,0.9827,1
11,3,33,2,0.07817593304469939,0.1172,0
12,5,229,2,0.03165018071487391,0.9962,1
22,0,86,3,0.9188622453231189,0.0002,0
7,1,229,3,0.7168687443996798,0.0035,0
11,3,160,2,0.6251100644684706,0.5331,1
17,3,299,2,0.532492809411833,0.8031,1
1,4,157,1,0.569554036216842,0.9706,1
20,5,260,2,0.6386903813864535,0.9994,1
20,4,255,3,0.8265797947401032,0.9884,1
17,0,63,3,0.5968885557955282,0.0001,0
16,1,298,3,0.7485807631108824,0.0104,0
18,5,223,2,0.2809780518297349,0.9982,1
19,3,32,3,0.9767617378164721,0.4591,0
22,5,1,3,0.03189720843702892,0.9789,1
10,3,81,2,0.38657659527731547,0.2587,0
11,0,4,1,0.8820495515037039,0.0002,0
15,2,107,2,0.18052296268619017,0.018,0
4,4,298,3,0.14133809293365796,0.9329,1
21,3,143,2,0.3654307668999135,0.4929,0
19,0,7,3,0.4281947005168275,0.0,0
15,1,148,3,0.9333940606617277,0.0041,0
7,5,65,1,0.836119534708821,0.9986,1
8,5,256,3,0.46408963769051415,0.9978,1
10,4,27,2,0.972975100881603,0.9352,1
16,0,231,3,0.6422784041590643,0.0002,0
